config,operator,source,NS,sampler,seed,pre_2opt,post_2opt,fes,iterations,two_opt_evals,two_opt_moves,wall_seconds,N,ST,max_fes,instance,rounded,git_sha
symmetry(random tree)|NS=1|C1,symmetry,random,1,C1,18,8067.0,8056.0,104000,1999,2273,1,4.197,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C1,symmetry,random,1,C1,19,8008.0,7991.0,104000,1999,1988,1,3.92,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C1,symmetry,random,1,C1,20,7992.0,7992.0,104000,1999,1274,0,4.032,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C1,symmetry,random,1,C1,21,8238.0,8162.0,104000,1999,2789,2,4.055,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C1,symmetry,random,1,C1,22,7762.0,7762.0,104000,1999,1274,0,4.109,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C1,symmetry,random,1,C1,23,7941.0,7941.0,104000,1999,1274,0,3.964,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C1,symmetry,random,1,C1,24,7991.0,7991.0,104000,1999,1274,0,3.35,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C1,symmetry,random,1,C1,25,8029.0,8029.0,104000,1999,1274,0,3.27,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C1,symmetry,random,1,C1,26,8118.0,8113.0,104000,1999,2021,1,3.201,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C1,symmetry,random,1,C1,27,7800.0,7800.0,104000,1999,1274,0,3.199,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C1,symmetry,random,1,C1,28,8108.0,8108.0,104000,1999,1274,0,3.15,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C1,symmetry,random,1,C1,29,8017.0,8012.0,104000,1999,2339,1,3.156,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C2,symmetry,random,1,C2,0,8122.0,7803.0,104000,1999,5462,7,5.593,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C2,symmetry,random,1,C2,1,8153.0,7867.0,104000,1999,7165,8,5.885,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C2,symmetry,random,1,C2,2,8268.0,8120.0,104000,1999,4736,4,5.518,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C2,symmetry,random,1,C2,3,8134.0,7850.0,104000,1999,5866,7,5.953,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C2,symmetry,random,1,C2,4,8122.0,7849.0,104000,1999,6174,10,5.947,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C2,symmetry,random,1,C2,5,8131.0,7947.0,104000,1999,4586,8,5.738,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C2,symmetry,random,1,C2,6,8309.0,8116.0,104000,1999,5349,6,5.777,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C2,symmetry,random,1,C2,7,8309.0,8036.0,104000,1999,7412,8,5.657,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C2,symmetry,random,1,C2,8,8171.0,7947.0,104000,1999,5931,7,5.582,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C2,symmetry,random,1,C2,9,8124.0,8010.0,104000,1999,4920,5,5.623,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C2,symmetry,random,1,C2,10,7979.0,7779.0,104000,1999,4685,5,5.765,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C2,symmetry,random,1,C2,11,8224.0,7765.0,104000,1999,12924,13,5.615,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C2,symmetry,random,1,C2,12,8220.0,7986.0,104000,1999,6615,8,5.682,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C2,symmetry,random,1,C2,13,8376.0,7810.0,104000,1999,16870,15,5.831,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C2,symmetry,random,1,C2,14,8195.0,8023.0,104000,1999,7106,6,5.803,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C2,symmetry,random,1,C2,15,8070.0,7852.0,104000,1999,6811,9,5.825,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C2,symmetry,random,1,C2,16,8208.0,7837.0,104000,1999,6060,9,5.893,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C2,symmetry,random,1,C2,17,8141.0,7953.0,104000,1999,5148,6,5.778,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C2,symmetry,random,1,C2,18,8258.0,7988.0,104000,1999,6531,10,5.731,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C2,symmetry,random,1,C2,19,8087.0,7906.0,104000,1999,8746,10,6.005,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C2,symmetry,random,1,C2,20,8314.0,7842.0,104000,1999,12565,10,5.636,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C2,symmetry,random,1,C2,21,8191.0,7896.0,104000,1999,7772,7,5.93,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C2,symmetry,random,1,C2,22,8104.0,7993.0,104000,1999,5497,5,5.828,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C2,symmetry,random,1,C2,23,8125.0,7841.0,104000,1999,12367,11,5.733,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C2,symmetry,random,1,C2,24,8393.0,8113.0,104000,1999,4773,4,4.81,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C2,symmetry,random,1,C2,25,8262.0,7935.0,104000,1999,8024,11,4.75,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C2,symmetry,random,1,C2,26,8314.0,7958.0,104000,1999,6586,10,4.748,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C2,symmetry,random,1,C2,27,8204.0,7807.0,104000,1999,11731,12,4.76,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C2,symmetry,random,1,C2,28,8119.0,7749.0,104000,1999,9912,9,4.696,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C2,symmetry,random,1,C2,29,8302.0,8050.0,104000,1999,7286,5,4.653,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C3,symmetry,random,1,C3,0,8296.0,8219.0,104000,1999,3509,4,3.922,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C3,symmetry,random,1,C3,1,8298.0,8113.0,104000,1999,6781,9,4.096,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C3,symmetry,random,1,C3,2,8307.0,8056.0,104000,1999,7774,9,4.036,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C3,symmetry,random,1,C3,3,8304.0,8056.0,104000,1999,5339,8,4.013,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C3,symmetry,random,1,C3,4,8269.0,7991.0,104000,1999,7126,9,3.905,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C3,symmetry,random,1,C3,5,8331.0,8113.0,104000,1999,6296,6,3.87,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C3,symmetry,random,1,C3,6,8255.0,7986.0,104000,1999,5950,7,3.958,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C3,symmetry,random,1,C3,7,8255.0,8038.0,104000,1999,4080,6,3.996,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C3,symmetry,random,1,C3,8,8239.0,8056.0,104000,1999,6244,8,3.446,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C3,symmetry,random,1,C3,9,8314.0,8164.0,104000,1999,3559,6,3.463,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C3,symmetry,random,1,C3,10,8295.0,7991.0,104000,1999,6155,7,3.363,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C3,symmetry,random,1,C3,11,8239.0,7998.0,104000,1999,4247,4,3.485,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C3,symmetry,random,1,C3,12,8347.0,8103.0,104000,1999,6011,7,3.534,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C3,symmetry,random,1,C3,13,8253.0,8089.0,104000,1999,5450,5,3.553,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C3,symmetry,random,1,C3,14,8255.0,8108.0,104000,1999,4291,5,3.574,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C3,symmetry,random,1,C3,15,8346.0,8133.0,104000,1999,8345,8,3.59,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C3,symmetry,random,1,C3,16,8402.0,7948.0,104000,1999,7722,8,3.67,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C3,symmetry,random,1,C3,17,8312.0,8099.0,104000,1999,4799,6,3.568,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C3,symmetry,random,1,C3,18,8190.0,7991.0,104000,1999,4345,5,3.455,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C3,symmetry,random,1,C3,19,8362.0,8115.0,104000,1999,5762,7,3.557,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C3,symmetry,random,1,C3,20,8346.0,8056.0,104000,1999,9452,11,3.643,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C3,symmetry,random,1,C3,21,8286.0,8108.0,104000,1999,3791,3,3.667,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C3,symmetry,random,1,C3,22,8173.0,7991.0,104000,1999,3624,4,3.501,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C3,symmetry,random,1,C3,23,8292.0,8103.0,104000,1999,7612,7,3.717,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C3,symmetry,random,1,C3,24,8376.0,8103.0,104000,1999,8232,7,3.076,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C3,symmetry,random,1,C3,25,8227.0,8038.0,104000,1999,6642,7,3.087,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C3,symmetry,random,1,C3,26,8453.0,8103.0,104000,1999,7670,11,3.1,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C3,symmetry,random,1,C3,27,8360.0,8056.0,104000,1999,11654,13,3.09,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C3,symmetry,random,1,C3,28,8265.0,8056.0,104000,1999,7385,8,3.061,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C3,symmetry,random,1,C3,29,8365.0,8180.0,104000,1999,8057,7,3.038,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C4,symmetry,random,1,C4,0,7991.0,7991.0,104000,1999,1274,0,1.884,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C4,symmetry,random,1,C4,1,7986.0,7986.0,104000,1999,1274,0,1.967,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C4,symmetry,random,1,C4,2,8166.0,7991.0,104000,1999,2299,1,1.99,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C4,symmetry,random,1,C4,3,8033.0,8009.0,104000,1999,2185,2,1.915,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C4,symmetry,random,1,C4,4,8040.0,8016.0,104000,1999,2185,2,1.953,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C4,symmetry,random,1,C4,5,7986.0,7986.0,104000,1999,1274,0,1.931,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C4,symmetry,random,1,C4,6,8083.0,8059.0,104000,1999,1469,2,1.929,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C4,symmetry,random,1,C4,7,8075.0,8055.0,104000,1999,2054,1,1.914,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C4,symmetry,random,1,C4,8,8166.0,7986.0,104000,1999,3676,3,1.951,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C4,symmetry,random,1,C4,9,8108.0,8108.0,104000,1999,1274,0,1.915,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C4,symmetry,random,1,C4,10,8083.0,8059.0,104000,1999,2596,2,1.998,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C4,symmetry,random,1,C4,11,8083.0,8059.0,104000,1999,1469,2,1.961,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C4,symmetry,random,1,C4,12,7986.0,7986.0,104000,1999,1274,0,1.914,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C4,symmetry,random,1,C4,13,8108.0,8108.0,104000,1999,1274,0,1.932,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C4,symmetry,random,1,C4,14,8295.0,8115.0,104000,1999,3676,3,2.039,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C4,symmetry,random,1,C4,15,8131.0,8131.0,104000,1999,1274,0,1.959,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C4,symmetry,random,1,C4,16,8115.0,8115.0,104000,1999,1274,0,1.924,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C4,symmetry,random,1,C4,17,7986.0,7986.0,104000,1999,1274,0,1.952,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C4,symmetry,random,1,C4,18,8288.0,8108.0,104000,1999,5067,3,1.999,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C4,symmetry,random,1,C4,19,8068.0,8068.0,104000,1999,1274,0,1.993,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C4,symmetry,random,1,C4,20,8200.0,8171.0,104000,1999,1322,1,1.971,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C4,symmetry,random,1,C4,21,8009.0,8009.0,104000,1999,1274,0,2.038,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C4,symmetry,random,1,C4,22,8097.0,8097.0,104000,1999,1274,0,1.985,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C4,symmetry,random,1,C4,23,7986.0,7986.0,104000,1999,1274,0,2.081,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C4,symmetry,random,1,C4,24,8147.0,8147.0,104000,1999,1274,0,1.753,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C4,symmetry,random,1,C4,25,8083.0,8059.0,104000,1999,3225,2,1.759,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C4,symmetry,random,1,C4,26,8108.0,8108.0,104000,1999,1274,0,1.755,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C4,symmetry,random,1,C4,27,8197.0,8177.0,104000,1999,2547,1,1.741,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C4,symmetry,random,1,C4,28,7986.0,7986.0,104000,1999,1274,0,1.739,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C4,symmetry,random,1,C4,29,8197.0,8177.0,104000,1999,2225,1,1.722,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C1,symmetry,best,6,C1,0,7849.0,7849.0,104260,334,1274,0,2.98,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C1,symmetry,best,6,C1,1,8012.0,8012.0,104260,334,1274,0,2.981,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C1,symmetry,best,6,C1,2,8085.0,8006.0,104260,334,2396,1,2.825,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C1,symmetry,best,6,C1,3,7885.0,7885.0,104260,334,1274,0,2.896,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C1,symmetry,best,6,C1,4,8248.0,8056.0,104260,334,4747,5,2.919,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C1,symmetry,best,6,C1,5,7986.0,7986.0,104260,334,1274,0,2.946,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C1,symmetry,best,6,C1,6,7889.0,7889.0,104260,334,1274,0,2.834,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C1,symmetry,best,6,C1,7,7842.0,7842.0,104260,334,1274,0,2.841,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C1,symmetry,best,6,C1,8,8180.0,8098.0,104260,334,2077,2,2.769,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C1,symmetry,best,6,C1,9,8056.0,8056.0,104260,334,1274,0,2.798,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C1,symmetry,best,6,C1,10,8098.0,8098.0,104260,334,1274,0,2.839,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C1,symmetry,best,6,C1,11,8384.0,8056.0,104260,334,2524,1,2.875,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C1,symmetry,best,6,C1,12,8153.0,8130.0,104260,334,2483,1,2.761,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C1,symmetry,best,6,C1,13,8045.0,8045.0,104260,334,1274,0,2.762,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C1,symmetry,best,6,C1,14,8061.0,8061.0,104260,334,1274,0,2.742,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C1,symmetry,best,6,C1,15,7992.0,7992.0,104260,334,1274,0,3.02,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C1,symmetry,best,6,C1,16,8166.0,7991.0,104260,334,2027,2,2.818,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C1,symmetry,best,6,C1,17,7914.0,7914.0,104260,334,1274,0,2.773,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C1,symmetry,best,6,C1,18,8061.0,8061.0,104260,334,1274,0,2.793,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C1,symmetry,best,6,C1,19,8056.0,8056.0,104260,334,1274,0,2.81,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C1,symmetry,best,6,C1,20,8161.0,8113.0,104260,334,2249,1,2.863,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C1,symmetry,best,6,C1,21,7977.0,7977.0,104260,334,1274,0,2.909,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C1,symmetry,best,6,C1,22,7991.0,7991.0,104260,334,1274,0,2.824,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C1,symmetry,best,6,C1,23,7904.0,7800.0,104260,334,2513,1,2.993,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C1,symmetry,best,6,C1,24,7847.0,7800.0,104260,334,2528,1,2.579,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C1,symmetry,best,6,C1,25,7977.0,7977.0,104260,334,1274,0,2.567,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C1,symmetry,best,6,C1,26,8113.0,8113.0,104260,334,1274,0,2.533,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C1,symmetry,best,6,C1,27,7977.0,7977.0,104260,334,1274,0,2.566,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C1,symmetry,best,6,C1,28,7941.0,7941.0,104260,334,1274,0,2.544,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C1,symmetry,best,6,C1,29,8099.0,8056.0,104260,334,1524,3,2.574,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C2,symmetry,best,6,C2,0,7924.0,7924.0,104260,334,1274,0,4.538,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C2,symmetry,best,6,C2,1,8113.0,8113.0,104260,334,1274,0,4.876,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C2,symmetry,best,6,C2,2,8061.0,8061.0,104260,334,1274,0,4.566,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C2,symmetry,best,6,C2,3,8056.0,8056.0,104260,334,1274,0,4.496,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C2,symmetry,best,6,C2,4,8097.0,8097.0,104260,334,1274,0,4.608,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C2,symmetry,best,6,C2,5,8263.0,8263.0,104260,334,1274,0,4.589,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C2,symmetry,best,6,C2,6,7800.0,7800.0,104260,334,1274,0,4.551,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C2,symmetry,best,6,C2,7,7991.0,7991.0,104260,334,1274,0,4.62,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C2,symmetry,best,6,C2,8,7895.0,7895.0,104260,334,1274,0,4.567,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C2,symmetry,best,6,C2,9,7991.0,7991.0,104260,334,1274,0,4.509,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C2,symmetry,best,6,C2,10,8056.0,8056.0,104260,334,1274,0,4.618,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C2,symmetry,best,6,C2,11,8051.0,8051.0,104260,334,1274,0,4.543,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C2,symmetry,best,6,C2,12,8194.0,8194.0,104260,334,1274,0,4.532,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C2,symmetry,best,6,C2,13,8056.0,8056.0,104260,334,1274,0,4.552,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C2,symmetry,best,6,C2,14,8051.0,8051.0,104260,334,1274,0,4.66,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C2,symmetry,best,6,C2,15,7914.0,7914.0,104260,334,1274,0,4.678,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C2,symmetry,best,6,C2,16,8060.0,8060.0,104260,334,1274,0,4.702,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C2,symmetry,best,6,C2,17,8012.0,8012.0,104260,334,1274,0,4.632,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C2,symmetry,best,6,C2,18,8048.0,8048.0,104260,334,1274,0,4.702,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C2,symmetry,best,6,C2,19,8056.0,8056.0,104260,334,1274,0,4.665,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C2,symmetry,best,6,C2,20,8060.0,8060.0,104260,334,1274,0,4.705,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C2,symmetry,best,6,C2,21,7951.0,7951.0,104260,334,1274,0,4.705,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C2,symmetry,best,6,C2,22,8177.0,8177.0,104260,334,1274,0,4.658,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C2,symmetry,best,6,C2,23,7800.0,7800.0,104260,334,1274,0,4.793,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C2,symmetry,best,6,C2,24,7835.0,7835.0,104260,334,1274,0,4.214,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C2,symmetry,best,6,C2,25,8051.0,8051.0,104260,334,1274,0,4.195,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C2,symmetry,best,6,C2,26,8056.0,8056.0,104260,334,1274,0,4.208,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C2,symmetry,best,6,C2,27,8026.0,8026.0,104260,334,1274,0,4.183,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C2,symmetry,best,6,C2,28,8056.0,8056.0,104260,334,1274,0,4.172,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C2,symmetry,best,6,C2,29,7986.0,7986.0,104260,334,1274,0,4.166,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C3,symmetry,best,6,C3,0,8103.0,7991.0,104260,334,2197,1,3.005,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C3,symmetry,best,6,C3,1,8122.0,7991.0,104260,334,1318,1,3.049,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C3,symmetry,best,6,C3,2,8225.0,8113.0,104260,334,2197,1,2.852,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C3,symmetry,best,6,C3,3,8225.0,8113.0,104260,334,2197,1,3.022,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C3,symmetry,best,6,C3,4,8225.0,8113.0,104260,334,2197,1,2.946,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C3,symmetry,best,6,C3,5,8168.0,8056.0,104260,334,2197,1,3.019,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C3,symmetry,best,6,C3,6,8108.0,8108.0,104260,334,1274,0,2.98,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C3,symmetry,best,6,C3,7,8182.0,8051.0,104260,334,1318,1,3.004,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C3,symmetry,best,6,C3,8,8164.0,8024.0,104260,334,1345,1,2.868,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C3,symmetry,best,6,C3,9,8173.0,8061.0,104260,334,2197,1,2.888,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C3,symmetry,best,6,C3,10,8251.0,8120.0,104260,334,1318,1,2.836,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C3,symmetry,best,6,C3,11,8187.0,8056.0,104260,334,1318,1,2.888,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C3,symmetry,best,6,C3,12,8103.0,7991.0,104260,334,2197,1,2.938,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C3,symmetry,best,6,C3,13,8034.0,8034.0,104260,334,1274,0,3.0,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C3,symmetry,best,6,C3,14,8168.0,8056.0,104260,334,2197,1,2.834,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C3,symmetry,best,6,C3,15,8103.0,7991.0,104260,334,2197,1,3.049,52,0.5,104000,berlin52,True,06f6700
symmetry(best tree)|NS=6|C3,symmetry,best,6,C3,16,8113.0,8113.0,104260,334,1274,0,2.9,52,0.5,104000,berlin52,True,06f6700
