instance,n,m,D,algorithm,seed,cmax,fes_used,max_fes,iters,wall_s,st_sense,operator_space,branch_granularity,strict_fe_cap,N,ST,L,U,dmin,dmax,git_sha,timestamp,fe_per_seed,n_seeds,branch_A_swap,branch_B_sym_shift,branch_C_eq3,branch_D_eq4,branch_E_eq_perdim,config,n_setting,sampler,pre_local_search_cmax,local_search_evals,local_search_moves,seeded_with_mwkr
ta03,15,15,225,DTSA,7,1437,225160,225000,938,4.224,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:50,1.0,225120,,,,,,DTSA+LS,N=40,C1,1437,5,0,True
ta03,15,15,225,DTSA,8,1364,225160,225000,938,4.273,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:54,1.0,225120,,,,,,DTSA-core,N=40,C1,1364,0,0,True
ta03,15,15,225,DTSA,8,1364,225160,225000,938,4.273,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:54,1.0,225120,,,,,,DTSA+LS,N=40,C1,1364,6,0,True
ta03,15,15,225,DTSA,9,1342,225160,225000,938,4.309,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:54,1.0,225120,,,,,,DTSA-core,N=40,C1,1342,0,0,True
ta03,15,15,225,DTSA,9,1342,225160,225000,938,4.309,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:54,1.0,225120,,,,,,DTSA+LS,N=40,C1,1342,11,0,True
ta03,15,15,225,DTSA,10,1345,225160,225000,938,4.378,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:54,1.0,225120,,,,,,DTSA-core,N=40,C1,1345,0,0,True
ta03,15,15,225,DTSA,10,1345,225160,225000,938,4.378,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:54,1.0,225120,,,,,,DTSA+LS,N=40,C1,1345,10,0,True
ta03,15,15,225,DTSA,11,1360,225160,225000,938,4.441,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:55,1.0,225120,,,,,,DTSA-core,N=40,C1,1360,0,0,True
ta03,15,15,225,DTSA,11,1360,225160,225000,938,4.441,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:55,1.0,225120,,,,,,DTSA+LS,N=40,C1,1360,8,0,True
ta03,15,15,225,DTSA,12,1412,225160,225000,938,4.401,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:55,1.0,225120,,,,,,DTSA-core,N=40,C1,1412,0,0,True
ta03,15,15,225,DTSA,12,1412,225160,225000,938,4.401,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:55,1.0,225120,,,,,,DTSA+LS,N=40,C1,1412,6,0,True
ta03,15,15,225,DTSA,13,1350,225160,225000,938,4.412,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:55,1.0,225120,,,,,,DTSA-core,N=40,C1,1350,0,0,True
ta03,15,15,225,DTSA,13,1350,225160,225000,938,4.412,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:55,1.0,225120,,,,,,DTSA+LS,N=40,C1,1350,6,0,True
ta03,15,15,225,DTSA,14,1435,225160,225000,938,4.27,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:54,1.0,225120,,,,,,DTSA-core,N=40,C1,1435,0,0,True
ta03,15,15,225,DTSA,14,1435,225160,225000,938,4.27,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:54,1.0,225120,,,,,,DTSA+LS,N=40,C1,1435,8,0,True
ta03,15,15,225,DTSA,15,1372,225160,225000,938,4.392,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:55,1.0,225120,,,,,,DTSA-core,N=40,C1,1372,0,0,True
ta03,15,15,225,DTSA,15,1372,225160,225000,938,4.392,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:55,1.0,225120,,,,,,DTSA+LS,N=40,C1,1372,7,0,True
ta03,15,15,225,DTSA,16,1430,225160,225000,938,3.884,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:58,1.0,225120,,,,,,DTSA-core,N=40,C1,1430,0,0,True
ta03,15,15,225,DTSA,16,1430,225160,225000,938,3.884,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:58,1.0,225120,,,,,,DTSA+LS,N=40,C1,1430,10,0,True
ta03,15,15,225,DTSA,17,1382,225160,225000,938,4.013,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:58,1.0,225120,,,,,,DTSA-core,N=40,C1,1382,0,0,True
ta03,15,15,225,DTSA,17,1382,225160,225000,938,4.013,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:58,1.0,225120,,,,,,DTSA+LS,N=40,C1,1382,4,0,True
ta03,15,15,225,DTSA,18,1405,225160,225000,938,3.967,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:58,1.0,225120,,,,,,DTSA-core,N=40,C1,1405,0,0,True
